,ID,UCIQE_Raw,UIQM_Raw,CCF_Raw
31,1496.jpg,0.383615027911117,0.616281936127687,3.8076786404517
32,1552.jpg,0.358241156642393,0.406278013898187,3.68433815912297
33,1556.jpg,0.331569959164329,0.39585591349963,4.08151140399373
34,1576.jpg,0.337336318985936,0.37611236426888,3.79115527397503
35,1600.jpg,0.412094003336406,0.74066705961812,5.80407367415302
36,1606.jpg,0.430452922884684,0.986660816933828,7.64366616405824
37,1667.jpg,0.318071641113291,2.78264212001048,4.43699672227713
38,1676.jpg,0.344154713267251,2.78477618742026,4.62157744811505
39,1680.jpg,0.346815831659485,2.89124111682207,5.0979002478194
40,1684.jpg,0.323886678703222,2.66730853289873,4.33694023417608
41,1685.jpg,0.315807442792247,2.60370997513041,4.17116094619981
42,1724.jpg,0.321916584263999,2.85816567927096,4.64701565014245
43,1733.jpg,0.350810598443871,3.24140951570189,6.08334552319073
44,1736.jpg,0.334381500539924,3.2256350143466,5.92648259664129
45,1741.jpg,0.342685370529674,3.26349332137161,6.21844620292293
46,1747.jpg,0.333242489528667,3.44463221823342,6.63818070627297
47,1766.jpg,0.326940014992603,3.51645364960102,7.60705493230442
48,1781.jpg,0.336827490074242,3.12858810948649,6.9371845638986
49,1798.jpg,0.310415541313491,3.02563968020382,5.57819213320706
50,1806.jpg,0.347580145522106,3.29759268093575,5.98564144906913
51,1830.jpg,0.333831995549466,2.94043719875597,5.2387932700685
52,1841.jpg,0.355829170713346,2.9897040810309,5.09404724111173
53,1848.jpg,0.340256685426684,3.07114476505259,5.43675637786399
54,1852.jpg,0.348150322298862,3.24414947591312,6.26261387689633
55,1856.jpg,0.35224506943046,2.90387843873701,5.12029692428525
56,1870.jpg,0.337314805210481,2.65037930614407,4.45333259269906
57,1879.jpg,0.330209018419052,2.7592020604238,5.45354530816361
58,1895.jpg,0.32153692824971,2.89169519394664,4.538538778352
59,1904.jpg,0.321554661346153,3.06673776101004,5.49692774910596
60,1924.jpg,0.340085726203581,3.75998984574867,8.66827302241526
61,1939.jpg,0.355509686488494,3.33849028906673,7.24065211448461
62,1948.jpg,0.388778017076896,3.32075414846139,6.84094145610579
63,1982.jpg,0.318211416431122,3.14505315552761,5.46168450742286
64,1994.jpg,0.330234670522308,3.2892250252723,6.00879176956101
65,2021_09_15_09_10_01_Front_00-55-16.jpg,0.396829104346239,2.62830280191197,10.2436286885016
66,2021_09_15_09_10_01_Front_00-58-03.jpg,0.385330177686037,2.38845716328779,8.44616627130691
67,2021_09_15_09_10_01_Front_01-04-26.jpg,0.369582699874269,1.83915509351463,7.57992380784521
68,2021_09_15_09_10_01_Front_01-09-09.jpg,0.366159378835233,1.26137139279938,6.69646385505427
69,2021_09_15_09_10_01_Front_15-53-12.jpg,0.452765114742702,2.71754379471166,68.7812916005718
70,2021_09_15_09_10_01_Front_16-23-15.jpg,0.403265505790307,2.7012682085019,42.0211887693361
71,2021_09_15_10_17_40_Front_fixed_twice_01-43-04.jpg,0.407051226990183,3.17186428177477,19.8185424811825
72,2021_09_15_10_17_40_Front_fixed_twice_01-46-12.jpg,0.420621055266257,3.36804446097369,19.938735941958
73,2021_09_15_10_17_40_Front_fixed_twice_04-35-10.jpg,0.359673558290711,2.20010566802805,10.3742613355103
74,2021_09_15_10_17_40_Front_fixed_twice_04-49-24.jpg,0.381054325664898,1.72247093941887,9.68141234418238
75,2021_09_15_10_17_40_Front_fixed_twice_04-52-11.jpg,0.380774664281508,1.62676623687723,9.87662160252305
76,2021_09_15_10_17_40_Front_fixed_twice_05-05-13.jpg,0.431545099418554,1.11257456402253,8.11262750668914
77,2021_09_15_10_17_40_Front_fixed_twice_05-31-10.jpg,0.381822533973294,2.48150609382613,11.2770871927966
78,2021_09_15_10_17_40_Front_fixed_twice_05-40-06.jpg,0.361660769092189,1.88672763879937,10.8170095465366
79,2021_09_15_10_17_40_Front_fixed_twice_05-45-17.jpg,0.3566874827226,1.61777725884992,10.900233116645
80,2021_09_15_10_17_40_Front_fixed_twice_06-06-03.jpg,0.360502002619789,1.43881202529853,9.08992202372101
81,2021_09_15_10_17_40_Front_fixed_twice_06-17-16.jpg,0.361942267224148,1.9443663868188,10.6216291594605
82,2021_09_15_10_17_40_Front_fixed_twice_06-19-12.jpg,0.357748402457177,2.25711398815833,11.3320921149994
83,2021_09_15_10_17_40_Front_fixed_twice_06-21-01.jpg,0.36555086056571,2.39331323725067,13.1394845283421
84,2021_09_15_10_17_40_Front_fixed_twice_06-22-20.jpg,0.358065876884445,2.11459561023727,12.4736427484491
85,2021_09_15_10_17_40_Front_fixed_twice_06-24-23.jpg,0.365050500684037,2.10169408120959,13.3491310113964
86,2021_09_15_10_17_40_Front_fixed_twice_06-27-10.jpg,0.365688989610243,2.38000925499603,14.4123666604765
87,2021_09_15_10_17_40_Front_fixed_twice_06-32-00.jpg,0.36925235121213,2.56258390136607,14.1969676027205
88,2021_09_15_10_17_40_Front_fixed_twice_06-34-10.jpg,0.375167059835866,2.33631324681144,15.1376134987363
89,2021_09_15_10_17_40_Front_fixed_twice_06-37-18.jpg,0.369099449545463,2.22395847581413,13.5945476029417
90,2021_09_15_10_17_40_Front_fixed_twice_06-49-15.jpg,0.382523400750246,2.07481405161704,15.0856259501831
91,2021_09_15_10_17_40_Front_fixed_twice_07-01-26.jpg,0.371781899582403,1.85962178804338,12.3655996553192
92,2021_09_15_10_17_40_Front_fixed_twice_07-09-24.jpg,0.3832243701524,2.64063248181308,17.9076286032662
93,2021_09_15_10_17_40_Front_fixed_twice_07-23-03.jpg,0.379929008719729,1.99228292337363,12.9423310858123
94,2021_09_15_10_17_40_Front_fixed_twice_08-03-14.jpg,0.396861111063251,2.26558397767295,27.7269665663477
95,2021_09_15_10_17_40_Front_fixed_twice_08-19-24.jpg,0.405841379715326,3.06322025202795,46.113407210079
96,2021_09_15_10_17_40_Front_fixed_twice_08-46-26.jpg,0.413122956624165,3.42177227520867,51.1514306907293
97,2021_09_15_10_17_40_Front_fixed_twice_12-39-22.jpg,0.429056017508212,3.95481357321221,20.4882406702835
98,2021_09_15_10_17_40_Front_fixed_twice_12-43-00.jpg,0.427364499802855,3.98949365004374,19.6060585215147
99,2021_09_15_10_17_40_Front_fixed_twice_12-43-28.jpg,0.43362848864692,4.12389462364992,19.4642396261735
100,2021_09_15_10_17_40_Front_fixed_twice_12-52-17.jpg,0.406632615457983,3.57016465049668,21.3648786359095
101,2021_09_15_10_17_40_Front_fixed_twice_13-20-17.jpg,0.387671418199287,2.62408162767224,12.117239332943
102,2021_09_15_10_17_40_Front_fixed_twice_13-22-27.jpg,0.404545089270927,3.1422111002042,15.5978101384113
103,2021_09_15_10_17_40_Front_fixed_twice_13-24-02.jpg,0.395945142519773,2.9999052269566,14.2797719429799
104,2021_09_15_10_17_40_Front_fixed_twice_13-29-20.jpg,0.408902250048648,3.65139346650275,15.6779717206236
105,2021_09_15_10_17_40_Front_fixed_twice_13-30-04.jpg,0.405166564572566,3.62694565863029,17.3607414255467
106,2021_09_15_10_17_40_Front_fixed_twice_13-31-02.jpg,0.405735922262526,3.59871181889666,16.7835723639231
107,2021_09_15_10_17_40_Front_fixed_twice_13-32-14.jpg,0.410634165113158,3.47976761017352,14.8136558230339
108,2021_09_15_10_17_40_Front_fixed_twice_13-47-19.jpg,0.430876880957136,4.0093670553739,20.3008682604214
109,2021_09_15_10_17_40_Front_fixed_twice_13-57-06.jpg,0.403625035633413,3.05824758706237,14.8326724794925
110,2021_09_15_10_17_40_Front_fixed_twice_14-04-13.jpg,0.401591134190619,3.89426965609477,21.338199332111
111,2021_09_15_10_17_40_Front_fixed_twice_14-06-16.jpg,0.399115874814332,3.66284518858585,17.4249650738564
112,2021_09_15_10_17_40_Front_fixed_twice_14-07-00.jpg,0.39132224096596,3.45756711969118,16.720771744574
113,2021_09_15_10_17_40_Front_fixed_twice_14-12-25.jpg,0.405584996940864,3.36351505483538,15.6971081121795
114,2021_09_15_10_17_40_Front_fixed_twice_14-15-19.jpg,0.419375744367946,3.60208420471318,18.0702559547368
115,2021_09_15_10_17_40_Front_fixed_twice_14-18-06.jpg,0.41337952730556,3.66064636346191,17.6923874039078
116,2021_09_15_10_17_40_Front_fixed_twice_14-19-11.jpg,0.405632109986552,3.94874191512856,23.100688909358
117,2021_09_15_10_17_40_Front_fixed_twice_14-25-27.jpg,0.410372048471761,3.7533832299487,22.0141059578993
118,2021_09_15_10_17_40_Front_fixed_twice_14-29-05.jpg,0.408898041626719,3.66769950034541,19.577815366141
119,2021_09_15_10_17_40_Front_fixed_twice_14-31-01.jpg,0.406744703373538,3.60305421245729,23.3278575500306
120,2021_09_15_10_17_40_Front_fixed_twice_14-32-06.jpg,0.411858095224905,3.38668564979764,18.941432892067
121,2021_09_15_10_17_40_Front_fixed_twice_14-35-07.jpg,0.398266600157936,3.15220559416889,20.0360085986842
122,2021_09_15_10_17_40_Front_fixed_twice_14-37-24.jpg,0.39448436562035,2.83431987499504,17.4818066031561
123,2021_09_15_10_17_40_Front_fixed_twice_14-42-14.jpg,0.385152652694534,2.32361062163889,14.0102157937383
124,2021_09_15_10_17_40_Front_fixed_twice_14-43-19.jpg,0.385203321914047,2.20560331608075,13.1512162103538
125,2021_09_15_10_17_40_Front_fixed_twice_14-44-17.jpg,0.383151459709457,2.13966471213894,13.3430845305992
126,2021_09_15_10_17_40_Front_fixed_twice_14-46-20.jpg,0.383059134501166,1.99758408875221,12.5848354716837
127,2021_09_15_10_17_40_Front_fixed_twice_14-47-04.jpg,0.381563611109749,1.99271838482715,12.5716198844069
128,2021_09_15_10_17_40_Front_fixed_twice_14-47-18.jpg,0.381068782242831,1.94740174113426,13.8589657699042
129,2021_09_15_10_17_40_Front_fixed_twice_14-48-16.jpg,0.382572957327574,1.87640119786132,11.2480454206771
130,2021_09_15_10_17_40_Front_fixed_twice_14-50-19.jpg,0.379749741096574,1.73180219240772,10.1475248252277
131,2021_09_15_10_17_40_Front_fixed_twice_14-52-01.jpg,0.374995117121258,1.61236847855925,10.0599784846168
132,2021_09_15_10_17_40_Front_fixed_twice_14-52-15.jpg,0.381621621556187,1.55963108207412,9.54039081675165
133,2021_09_15_10_17_40_Front_fixed_twice_14-58-03.jpg,0.349299427233773,1.53227892731393,7.56032411811733
134,2021_09_15_10_17_40_Front_fixed_twice_14-58-10.jpg,0.348683080989851,1.61993659551054,7.58151731458115
135,2021_09_15_10_17_40_Front_fixed_twice_15-02-02.jpg,0.349016711931018,1.4113506377791,7.30149789808539
136,2021_09_15_10_17_40_Front_fixed_twice_15-04-05.jpg,0.356271396915891,1.4699479109324,7.37453767709582
137,2021_09_15_10_17_40_Front_fixed_twice_15-05-10.jpg,0.349133972903242,1.46339523303986,7.20765555600231
138,2021_09_15_10_17_40_Front_fixed_twice_15-06-08.jpg,0.354665877202269,1.32452339712414,7.19190163316638
139,2021_09_15_10_17_40_Front_fixed_twice_15-09-02.jpg,0.353783049425236,1.33930332758868,6.98618549936858
140,2021_09_15_10_17_40_Front_fixed_twice_15-10-00.jpg,0.349364053693632,1.49548488149728,7.19026608312042
141,2021_09_15_10_17_40_Front_fixed_twice_15-12-03.jpg,0.355571248124089,1.51017374695133,7.34393632283748
142,2021_09_15_10_17_40_Front_fixed_twice_15-13-01.jpg,0.356773765907414,1.60118395445445,7.32150724399696
143,2021_09_15_10_17_40_Front_fixed_twice_15-14-06.jpg,0.358645451361745,1.62266213064089,7.45838898725657
144,2021_09_15_10_17_40_Front_fixed_twice_15-16-02.jpg,0.363940226211119,1.53766172309584,7.41756999016387
145,2021_09_15_10_17_40_Front_fixed_twice_15-21-06.jpg,0.364623755120091,1.49421119525556,7.18205635207151
146,2021_09_15_10_17_40_Front_fixed_twice_15-25-26.jpg,0.371518099070209,1.41638082350053,7.01130168299863
147,2021_09_15_10_17_40_Front_fixed_twice_15-26-24.jpg,0.375601507523794,1.30370941628485,6.65121327500006
148,2021_09_15_10_17_40_Front_fixed_twice_15-27-22.jpg,0.372104804669619,1.38134714678658,6.60570188776818
149,2021_09_15_10_17_40_Front_fixed_twice_15-30-09.jpg,0.380719825760322,1.40561633832285,7.2851529683292
150,2021_09_15_10_17_40_Front_fixed_twice_15-31-21.jpg,0.386453980020248,2.11938555195262,8.85722511816611
151,2021_09_15_10_17_40_Front_fixed_twice_15-33-17.jpg,0.391767582062554,2.01500066727685,8.90350033356703
152,2021_09_15_10_17_40_Front_fixed_twice_15-34-15.jpg,0.395826996937681,2.04910996362458,9.03697293313259
153,2021_09_15_10_17_40_Front_fixed_twice_15-37-16.jpg,0.410864713043753,2.55109587748532,12.187896562751
154,2021_09_15_10_17_40_Front_fixed_twice_15-38-14.jpg,0.409891578692082,2.57930845012756,12.9823011052161
155,2021_09_15_10_17_40_Front_fixed_twice_15-40-10.jpg,0.404001094350998,2.49898277144906,12.2401915426361
156,2021_09_15_10_17_40_Front_fixed_twice_15-41-08.jpg,0.403977848920495,2.34012335224016,13.6614400765794
157,2021_09_15_10_17_40_Front_fixed_twice_15-42-06.jpg,0.407436491133657,2.335398748903,14.1718092745602
158,2021_09_15_10_17_40_Front_fixed_twice_15-45-21.jpg,0.401736187974389,2.23826071422839,14.9949945289715
159,2021_09_15_10_17_40_Front_fixed_twice_15-46-19.jpg,0.399238935527817,2.14669833241263,14.0801502429048
160,2021_09_15_10_17_40_Front_fixed_twice_15-47-10.jpg,0.395306264329544,2.05536255837264,11.6718173982913
161,2021_09_15_10_17_40_Front_fixed_twice_15-47-17.jpg,0.399191571497347,2.09702880017712,12.9310806653021
162,2021_09_15_10_17_40_Front_fixed_twice_15-48-01.jpg,0.39726636045002,2.11509618393753,12.6677418956162
163,2021_09_15_10_17_40_Front_fixed_twice_15-48-22.jpg,0.395481868521678,2.04252345513901,13.2723759597029
164,2021_09_15_10_17_40_Front_fixed_twice_15-49-20.jpg,0.3927057906387,1.9904872413982,11.8812887333455
165,2021_09_15_10_17_40_Front_fixed_twice_15-51-16.jpg,0.3942919808882,1.92490047330648,10.7199958521378
166,2021_09_15_10_17_40_Front_fixed_twice_15-52-21.jpg,0.389476111219146,1.89327302647284,13.2407891315817
167,2021_09_15_10_17_40_Front_fixed_twice_15-53-26.jpg,0.394791457439116,1.9178781865069,9.99918591619747
168,2021_09_15_10_17_40_Front_fixed_twice_16-00-19.jpg,0.401084925044283,2.50003789574824,13.7971886026273
169,2021_09_15_10_17_40_Front_fixed_twice_16-02-15.jpg,0.409775908397553,2.33149600608292,17.7884281332957
170,2021_09_15_10_17_40_Front_fixed_twice_16-03-13.jpg,0.40558242561797,2.36765672522877,21.7857175698486
171,2021_09_15_10_17_40_Front_fixed_twice_16-04-11.jpg,0.404576399864533,2.26199821937679,19.828047160745
172,2021_09_15_10_17_40_Front_fixed_twice_16-06-07.jpg,0.406478141507223,2.31649276537512,20.3219602291312
173,2021_09_15_10_17_40_Front_fixed_twice_16-07-05.jpg,0.406251057331046,2.51244164468137,19.179668110836
174,2021_09_15_10_17_40_Front_fixed_twice_16-09-01.jpg,0.414883153423072,2.60507090656518,19.5465962427328
175,2021_09_15_10_17_40_Front_fixed_twice_16-09-29.jpg,0.407088778729434,2.62623246105071,17.1715035245717
176,2021_09_15_10_17_40_Front_fixed_twice_16-13-00.jpg,0.407256253835802,2.56063489827446,15.0826231485275
177,2021_09_15_10_17_40_Front_fixed_twice_16-13-28.jpg,0.414588075981311,2.4647166391414,16.8060507778255
178,2021_09_15_10_17_40_Front_fixed_twice_16-18-11.jpg,0.418896932670793,2.09039020304004,16.0738899279381
179,2021_09_15_10_17_40_Front_fixed_twice_16-20-00.jpg,0.40672828181258,2.04772886818107,12.7078758320784
180,2021_09_15_10_17_40_Front_fixed_twice_16-23-01.jpg,0.411693984118519,2.03635041718223,12.3879966953222
181,2021_09_15_10_17_40_Front_fixed_twice_16-24-13.jpg,0.408407844907499,2.03174777821039,14.9733994959607
182,2021_09_15_10_17_40_Front_fixed_twice_16-25-18.jpg,0.405182374755274,1.90161089506124,10.1940354000647
183,2021_09_15_10_17_40_Front_fixed_twice_16-26-23.jpg,0.410044256846961,1.92210616420243,11.1335593407587
184,2021_09_15_10_17_40_Front_fixed_twice_16-28-05.jpg,0.404542143495542,1.8704313049996,11.9649434345675
185,2021_09_15_10_17_40_Front_fixed_twice_16-32-04.jpg,0.39599836046965,1.90480611576288,13.1718758201705
186,2021_09_15_10_17_40_Front_fixed_twice_16-33-09.jpg,0.399036525125228,1.93131636832392,10.128586615945
187,2021_09_15_10_17_40_Front_fixed_twice_16-35-19.jpg,0.407545723653387,2.23393071308551,10.1740880656661
188,2021_09_15_10_17_40_Front_fixed_twice_16-39-04.jpg,0.408292374431287,2.94582816516041,13.3593428586198
189,2021_09_15_10_17_40_Front_fixed_twice_16-44-08.jpg,0.403322342762478,3.18898542413511,23.7590597586675
190,2021_09_15_10_17_40_Front_fixed_twice_16-47-23.jpg,0.403386988039297,3.17107724750229,19.1597741431279
191,2021_09_15_10_17_40_Front_fixed_twice_16-49-12.jpg,0.403224615903493,3.12665958554605,16.4388910123499
192,2021_09_15_10_17_40_Front_fixed_twice_16-51-29.jpg,0.405458385208961,3.14266669173649,13.7777337809878
193,2021_09_15_10_17_40_Front_fixed_twice_16-56-26.jpg,0.407643376546804,3.7817537895365,17.853683211621
194,2021_09_15_10_17_40_Front_fixed_twice_16-58-15.jpg,0.410018003091741,3.5590806980358,17.87686364241
195,2021_09_15_10_17_40_Front_fixed_twice_16-59-20.jpg,0.398315429518576,3.3936811852806,17.6939560613257
196,2021_09_15_10_17_40_Front_fixed_twice_17-01-02.jpg,0.39811703667828,3.19891454792373,16.3187891838727
197,2021_09_15_10_17_40_Front_fixed_twice_17-04-03.jpg,0.395164959594926,2.87614601322321,16.094113521707
198,2021_09_15_10_17_40_Front_fixed_twice_17-06-20.jpg,0.403494441143185,2.52674704843278,15.2050299138572
199,2021_09_15_10_17_40_Front_fixed_twice_17-09-21.jpg,0.401012959561355,2.27194386818342,17.2353207038971
200,2021_09_15_10_17_40_Front_fixed_twice_17-11-10.jpg,0.399290622770351,2.16702627737637,14.7329796323912
201,2021_09_15_10_17_40_Front_fixed_twice_17-24-12.jpg,0.432409604453651,3.97237964940827,31.5595524816356
202,2021_09_15_10_17_40_Front_fixed_twice_19-03-03.jpg,0.399477845187104,3.00996920662745,19.0976781789778
203,2021_09_15_10_17_40_Front_fixed_twice_19-05-20.jpg,0.40774501747414,3.11121424736779,14.3264830879301
204,2021_09_15_10_17_40_Front_fixed_twice_19-07-16.jpg,0.413134292972696,3.76649458142589,21.5872215778218
205,2021_09_15_10_17_40_Front_fixed_twice_19-13-18.jpg,0.427394282792485,3.55057784368417,24.9006754199192
206,2021_09_15_10_17_40_Front_fixed_twice_19-15-00.jpg,0.434124738648736,3.69665768983474,23.450512670744
207,2021_09_15_10_17_40_Front_fixed_twice_19-18-29.jpg,0.434915876605437,3.84637499310423,26.9609119966255
208,2021_09_15_10_17_40_Front_fixed_twice_19-20-04.jpg,0.442879674304041,3.85816672544728,35.4938816748667
209,2021_09_15_10_17_40_Front_fixed_twice_19-21-09.jpg,0.433829152847028,3.53046895480097,27.37553552505
210,2021_09_15_10_17_40_Front_fixed_twice_19-22-07.jpg,0.443527289889994,3.6068149019078,29.1240207467779
211,2021_09_15_10_17_40_Front_fixed_twice_19-25-22.jpg,0.448632577963575,3.48978250413364,24.0291785648126
212,2021_09_15_10_17_40_Front_fixed_twice_19-28-16.jpg,0.432831516478686,3.73630840093083,29.9280410706092
213,2021_09_15_10_17_40_Front_fixed_twice_19-30-19.jpg,0.433030064061776,3.47876530935961,22.8904768023083
214,2021_09_15_10_17_40_Front_fixed_twice_19-33-13.jpg,0.444738853880007,4.32089015063522,35.0325304341461
215,2021_09_15_10_17_40_Front_fixed_twice_19-36-00.jpg,0.452270864148196,4.27439069520383,40.0036955636547
216,2021_09_15_10_17_40_Front_fixed_twice_19-38-24.jpg,0.439981822067191,4.2129497437534,32.4320453845443
217,2021_09_15_10_17_40_Front_fixed_twice_19-42-02.jpg,0.447468617411658,4.20356029962583,34.0989635327989
218,2021_09_15_10_17_40_Front_fixed_twice_19-42-16.jpg,0.446693642694857,4.34877316256124,40.3741030811105
219,2021_09_15_10_17_40_Front_fixed_twice_19-43-28.jpg,0.441202918070956,4.05690225422171,35.6954832878445
220,2021_09_15_10_17_40_Front_fixed_twice_19-47-06.jpg,0.44644982577112,4.27362414371328,37.2176421647907
221,2021_09_15_10_17_40_Front_fixed_twice_19-48-11.jpg,0.44628699627926,4.40132488472891,39.6390083212474
222,2021_09_15_10_17_40_Front_fixed_twice_19-49-23.jpg,0.443651569689116,4.27228285541314,33.2529780781232
223,2021_09_15_10_17_40_Front_fixed_twice_19-50-28.jpg,0.454511139321237,4.24028578179885,54.7116012293307
224,2021_09_15_10_17_40_Front_fixed_twice_19-56-16.jpg,0.443196895940704,4.24145589349945,34.088689700675
225,2021_09_15_10_17_40_Front_fixed_twice_20-03-09.jpg,0.453480068866241,3.79904762911709,35.0786212574664
226,2021_09_15_10_17_40_Front_fixed_twice_20-10-16.jpg,0.467899434617672,3.32146656100559,34.7091418012936
227,2021_09_15_10_17_40_Front_fixed_twice_20-17-16.jpg,0.421750388026403,2.94033520147397,32.0352171132041
228,2021_09_15_10_17_40_Front_fixed_twice_20-25-21.jpg,0.425567980128644,3.06175573017,47.8707840679912
229,2021_09_15_10_17_40_Front_fixed_twice_20-29-20.jpg,0.436364216647437,3.69582979230475,57.9151806214021
230,2021_09_15_10_17_40_Front_fixed_twice_20-32-21.jpg,0.447057934637998,3.93570569179055,48.2511748390766
231,2021_09_15_10_17_40_Front_fixed_twice_20-47-26.jpg,0.474902500178885,3.85603744023719,73.2957635486622
232,2021_09_15_10_17_40_Front_fixed_twice_20-49-29.jpg,0.479639477087429,3.99890687719498,38.3763911400337
233,2021_09_15_10_17_40_Front_fixed_twice_20-53-21.jpg,0.489036012350722,4.24122608400828,54.1592324247344
234,2021_09_15_10_17_40_Front_fixed_twice_20-54-26.jpg,0.475624756912219,4.16713940322416,63.2936688820321
235,2021_09_15_10_17_40_Front_fixed_twice_21-01-19.jpg,0.461915852913366,3.88478643565495,55.3759237858831
236,2021_09_15_10_17_40_Front_fixed_twice_21-03-22.jpg,0.451869343984522,3.72767418870901,64.9235498179153
237,2021_09_15_10_17_40_Front_fixed_twice_21-46-13.jpg,0.377066238698773,2.097592031778,15.3126469895905
238,2021_09_15_10_17_40_Front_fixed_twice_21-53-20.jpg,0.39069386833492,3.34579272856311,22.5404701998442
239,2021_09_15_10_17_40_Front_fixed_twice_21-57-19.jpg,0.379139485652391,3.18039287572102,21.0438951813067
240,2021_09_15_10_17_40_Front_fixed_twice_22-03-00.jpg,0.443309630189907,4.17787946381424,34.8366497145378
241,2021_09_15_10_17_40_Front_fixed_twice_22-04-05.jpg,0.440407753665785,4.23178384881341,34.9377326873218
242,2021_09_15_10_17_40_Front_fixed_twice_22-05-10.jpg,0.405074694967915,3.71335580084307,19.8653756349794
243,2021_09_15_10_17_40_Front_fixed_twice_22-13-08.jpg,0.407310712040376,3.86470923199062,34.6071907366534
244,2021_09_15_10_17_40_Front_fixed_twice_22-17-21.jpg,0.402880884914421,3.48271641394429,34.0008811132336
245,2021_09_15_10_17_40_Front_fixed_twice_22-31-07.jpg,0.422400530808609,3.75257587678006,40.2626789758146
246,2021_09_15_10_17_40_Front_fixed_twice_23-15-10.jpg,0.449594621355536,0.951946383035425,9.17266741953246
247,2021_09_15_10_17_40_Front_fixed_twice_28-27-09.jpg,0.372646474797888,0.752489976451504,6.45570662778371
248,2021_09_15_10_17_40_Front_fixed_twice_28-31-15.jpg,0.352219422787335,0.58114207555017,5.96124261741593
249,2021_09_15_10_17_40_Front_fixed_twice_28-35-28.jpg,0.349964810187649,0.545640068600637,5.96964094357637
250,2021_09_15_10_17_40_Front_fixed_twice_28-41-09.jpg,0.374116862866081,1.04285145493142,6.81447014221839
251,2021_09_15_10_17_40_Front_fixed_twice_28-47-25.jpg,0.400046206756271,2.38148392233425,9.44080287516242
252,2021_09_15_10_17_40_Front_fixed_twice_28-56-00.jpg,0.393440695763184,2.67025587142321,14.7047448425356
253,2021_09_15_10_17_40_Front_fixed_twice_29-15-25.jpg,0.387900990627236,2.26108584628445,14.3449397989259
254,2021_09_15_10_17_40_Front_fixed_twice_29-18-12.jpg,0.391442518365417,2.25168474218792,16.4419545478917
255,2021_09_15_10_17_40_Front_fixed_twice_29-40-17.jpg,0.399877442814655,2.64824509946412,20.6546247957152
256,2021_09_15_10_17_40_Front_fixed_twice_29-51-23.jpg,0.412972328461412,3.50024525255219,27.0695334384419
257,2021_09_15_10_17_40_Front_fixed_twice_29-53-19.jpg,0.399924517059039,2.45966855937964,22.2039874543856
258,2021_09_15_10_17_40_Front_fixed_twice_30-01-24.jpg,0.387238780265831,3.33434402929179,21.3909638980192
259,2021_09_15_10_17_40_Front_fixed_twice_30-10-27.jpg,0.394446408382575,2.55802116978162,20.2412627233232
260,2021_09_15_10_17_40_Front_fixed_twice_30-12-09.jpg,0.388537036362195,2.94475701978515,16.1170258667932
261,2021_09_15_10_17_40_Front_fixed_twice_30-13-28.jpg,0.391161195291796,2.28285016633617,16.7749867614218
262,2021_09_15_10_17_40_Front_fixed_twice_33-06-18.jpg,0.348135336915135,0.63535926034852,6.1514910487649
263,2021_09_16_16_15_03_Front_03-26-15.jpg,0.388084415744985,0.666145465672798,5.03082088136273
264,2021_09_16_16_15_03_Front_03-45-05.jpg,0.382211968693079,0.937406777251507,5.77118906237075
265,2021_09_16_16_15_03_Front_03-45-12.jpg,0.383054644714922,0.917686255500524,5.77145341307749
